Velocity (v),Viscosity (µ),Density (ρ),Diameter (D),Length (L),Pressure Drop (ΔP)
2.148628294821613,0.001209031517144095,965.2129369096572,0.09465694921385645,21.11473624606947,5133.387066845445
2.552314928976662,0.0026751732762966456,934.6184261822434,0.09082439723652388,12.274140101016277,16226.860506709301
4.033291826268561,0.0020406311638482048,964.87008944987,0.16821296465087088,20.89802449542878,15683.74208085086
1.3985320197126188,0.003923283859922919,879.3984324414948,0.44364472814929706,41.484651412985784,3738.561861037933
2.814054972861252,0.004925188361988987,831.2633941417722,0.10800616328307452,12.153994255150225,16930.62469363303
3.165865559879191,0.0020261202497769914,947.5901894795185,0.3739985611823508,26.697380947029718,12256.180617543227
0.7090268572399898,0.003616698405896298,872.0949010283108,0.09552452882589646,40.49874065007663,3428.3640265278464
3.2339518335564725,0.0017923905310389607,934.2541650458265,0.33041203418652143,18.32039628129056,2766.677474941495
1.2673585565928118,0.00326132101828644,854.1287883963531,0.21023028460361515,32.468272213132174,5232.847149522406
0.7927321684337578,0.0028557299467533446,816.2459269613346,0.40501128333464015,13.035947128391912,372.4123712869109
4.7699849176399995,0.004888021318526148,998.5163590975527,0.15516070197141363,6.354692823039836,21309.722493223446
4.845344148835517,0.003434109090785866,831.2403015861198,0.33764082322548195,39.92482702954996,41963.78353247602
4.137788066524076,0.002398025488347275,997.6841987926962,0.15605714055914824,5.849462547026635,7616.462538973759
1.870761961280168,0.0014563831395517336,995.4559865132894,0.3711471274004692,14.297688358899645,3069.7390877627067
0.9395245130287274,0.0016049873149397383,958.7636207816079,0.44315511555233694,42.900361677874564,887.3092277484739
3.579048619304706,0.0019012677198049404,931.8845924163995,0.10706080960704202,17.97699506685469,32579.943540052398
2.480686221828206,0.002003866645361192,915.561410050217,0.4399680598679766,48.67922212619389,4360.313542443967
1.0491720568015048,0.004402464231364551,973.220309075567,0.31710886448643405,49.006982403919125,3880.5683597234
2.728296095500716,0.0032448911531301,857.8879043238976,0.10719972089016079,14.145525002224279,6585.529248412795
0.6547483450184828,0.003093563645497466,893.5362424969754,0.2423938349118704,3.007932890244632,45.147822413265615
4.59194180935452,0.0014590754874768698,923.8779938733004,0.12238713206829406,35.548100926063576,91453.74208125146
1.6645099172000761,0.00444055877339774,882.2380951738983,0.3651565499899563,23.098338629768843,3135.941917393785
3.481350279592919,0.003891257212833935,885.4972908180536,0.39149066048807735,5.936889354019238,2829.7335076099394
1.9026998424023494,0.0012706734476000065,866.0569335004169,0.09760843412275953,35.6686181299241,11047.998891004407
2.8403060953001487,0.003831340388919075,912.8463633369072,0.27776293371259,2.52757054648414,336.32730837739564
2.9601962570447586,0.003174152869370584,970.1149056030232,0.4165812752116627,43.63963783411987,17937.83328703793
1.3318450498648717,0.001326901382987113,840.3056756012626,0.47127336869794845,7.793973926551883,608.9765968123447
4.863130824940513,0.0028332025661146256,986.8866077506883,0.2810830400337965,7.238282058589525,12740.90523874023
3.9880977051250155,0.0029387851485201876,937.8175307496459,0.4776256506251332,9.607942600460643,4261.940617417219
4.727745237038851,0.001663098160653103,964.654642536006,0.2910600367052134,48.05305156611126,82142.24913019495
4.526723076924419,0.00478279258800113,911.2381385260023,0.2273857225699586,34.965298652438456,37891.995576473266
3.1905499046498833,0.004399901485922648,955.9033402848127,0.43169140784880294,40.2672052377182,14067.531793962347
4.6484340576040255,0.0036760893493164334,803.2400794678935,0.2718422197061401,20.4841143009049,19019.579985606404
0.8982162592336378,0.002849182244002429,963.6760849559071,0.2623561297540354,17.479323647742824,722.7325981734278
1.3819228808861534,0.002647062166338034,808.0277718170734,0.27064062023442276,12.489716332375327,1460.1187584410138
0.7035228000974213,0.003603893868603817,977.9826752725725,0.4310532508413854,24.55175338730804,428.3126806347463
1.9639864884346896,0.003181727477627622,998.3925494477287,0.42437369375962347,28.039607943174257,2884.0191148314702
2.249047803602669,0.0012490924235275425,858.8134924353556,0.23158399659809503,31.956967338985013,6092.31222078243
1.7210706429825315,0.003050010595081327,842.0637112571587,0.19998493694173625,13.59880669593603,976.0838762295061
4.229318791183682,0.004225614468931358,953.0726727716082,0.2713676108176082,47.484049964246545,49708.806809278045
2.105389970121152,0.0028369595103878323,850.6052681840506,0.3077476293816991,9.318166412149656,1095.8856359628628
1.7642052935932133,0.0012078263102170738,973.1124766344407,0.15725174478259862,48.317005563554204,7410.115864883295
2.942132374212118,0.004145112797536132,820.5685184314954,0.40727978812201576,1.7279500028676855,544.7463306826584
1.1341590123864318,0.0018054551285438976,825.1910392758716,0.2689172445795903,24.575158899025435,1806.5806831351074
4.109886413393179,0.002034483339552155,995.8303110201231,0.20032049678898184,17.335024067711576,29174.867120374875
0.8354778965589686,0.0016588254137291836,934.767779654001,0.09806944683379579,23.00704728258229,2307.0573673593894
4.940991214702327,0.00232086025948599,969.3774448857905,0.1574803221816231,28.96256437005866,99588.35083526954
3.9751014618349583,0.00402700602275454,864.8658754703036,0.47717652729019266,22.343868742622742,15183.247618689787
1.3942205669037757,0.0030775434380157494,935.2967499041208,0.18729485906878696,21.32749566477815,4378.0807407023385
0.5248495270562108,0.0018195250966028503,918.8483654617195,0.1259866802151659,36.90344735525202,1313.1676648639464
4.169576428046754,0.004511320312608163,920.6300240245894,0.25730275624474697,34.60793747923677,23840.823073461463
3.680858047314277,0.004518327419806117,936.5064919075443,0.18818948451211193,41.830292819756544,69546.96054143846
3.780532256184443,0.004482313700184028,915.0718346258197,0.06582166262203737,13.247990080735283,27594.10765665506
3.970716560086756,0.0019551848455261573,885.8124738605331,0.19541534777573777,30.866896977949114,19971.607855463237
0.8332009328034067,0.0028049573767239527,855.1845388761094,0.2948488807727609,29.67454448424984,827.1355997066506
2.113095778449227,0.0049399586245635,953.7162661826404,0.2982705674089851,19.11715273276175,1674.9935600411725
1.0214107678630837,0.004088049905239961,845.2544860006373,0.21045151452959993,24.816819553231365,2554.968883205553
4.383965416440171,0.0011086696849022394,938.4708612308829,0.2512862403136703,16.375325021980707,19709.46787420001
3.304841570724011,0.0012608183650419684,846.6665645298654,0.4844830632056449,7.950375483232275,2449.0659901447607
1.9890411118369213,0.002855725507249331,925.0660339908908,0.21980681475364022,11.47625932247391,3461.6247171388954
0.7860125762871064,0.004636880823446241,949.4156534258058,0.16620206596699233,6.1701686736588535,325.342157081768
1.89942044772048,0.003154807191810857,843.7427777813078,0.15956016983004206,34.47040918431608,3709.8055602887907
1.9633249491203617,0.002991250032137161,811.9886601722617,0.2559940757168604,33.37564226234842,7037.657369762818
3.783227802521288,0.0014218947998265224,826.1947485988348,0.39178406692262485,47.57971220741377,27750.303852069195
3.369008621098459,0.0036271204188971762,921.199393454205,0.14269468288481296,36.754242268714826,35912.85889689366
4.49245734159347,0.004288412642400902,969.8892812451471,0.3691832572133456,3.5502460990504408,3792.219489349519
2.6249671632287717,0.0025216800300302492,808.9993642470848,0.05951742050723733,44.32801352251875,39607.70303334447
1.0381741067223578,0.004102447403701311,946.8302518083292,0.23851984009277571,43.271082984340566,1744.984728260039
3.7096015425034774,0.004857906615603247,868.2637291900104,0.3991392793412541,22.722695717862234,5596.980397066887
3.9235327187760385,0.0018150658365107563,895.7056739839045,0.20242983009849413,29.707289475868155,25172.42882371093
3.025747389062733,0.0030933185247789654,985.7719099691132,0.30368169565042974,48.82783829115343,31836.99306411675
3.9693523097955246,0.0021485518323383023,866.3943009471691,0.14224065477165987,27.082913828560148,56032.481254978986
2.7220801836397586,0.004171417676135358,893.0673867878972,0.3838979260067775,45.3607695904284,9896.093413907804
2.852297732218973,0.0033103734635246303,802.7364829521363,0.07352559647094184,5.068899132699135,7555.987334310042
2.423934582613473,0.003538329670201215,816.3197440009677,0.43364419019397515,10.36154156672546,2225.153595444711
0.6143860703484283,0.0041916566384635765,851.7183182269569,0.13918837388975067,22.596992228624572,512.7677794353074
0.98551142146987,0.0025838818906498196,805.5704481642149,0.4434791142687488,29.65308360852793,437.49830902432086
0.6414313355903041,0.004660360273628173,926.2750652096502,0.20863815858523282,40.99516474127721,1830.2673360828735
3.3638468506870116,0.00313211546898456,885.2796713603245,0.375207608513519,49.42484364201616,22895.74397164679
1.91460191484347,0.001631819291341392,909.6290405456044,0.19365138400378484,20.053723327231705,8504.139943849219
2.7885681102411626,0.00378359647267521,834.929437179266,0.4576602520555914,3.3233661708641615,554.2099811845758
4.584049132667419,0.004173045401753018,859.1864058873232,0.10698670648326847,40.25740366147092,129490.88851763644
1.6218150311699373,0.0022670467082701066,932.764894970545,0.1303339051726694,30.614655235057597,5447.2066937642085
2.3467231536603337,0.004428717027995012,993.06054472608,0.27186355632146103,10.728600084541881,2206.5434990857684
3.899980123443719,0.004624573019063065,810.0833547204419,0.08687229756716576,25.24659437444959,54563.8704268097
1.529591744712301,0.0021076179495112357,978.0768641710532,0.13819108311579287,37.373202031152495,7050.471020958548
0.8464095942295684,0.004934085890860888,915.3762402622417,0.47469487199540644,38.75017756636355,447.12902062856097
1.8038815381119562,0.0015628461121950338,912.7839133511247,0.4894203475165492,25.481302187939338,1586.2438683616567
1.2254957926430199,0.00180806267360996,900.0557070415521,0.21931669819868987,15.955511976314098,562.0123757601542
4.683639435541579,0.0017368993569521047,813.8788171808367,0.465478709456271,48.713386519886186,35665.33677328853
4.136541708039877,0.004575958840031482,817.9753703472321,0.2951711040530443,33.50476793686815,23580.33615716977
3.3503169042969057,0.0036171702092998477,920.1824011318172,0.17138410964319517,21.003638447968637,8714.949576456154
4.42157265584473,0.0016084171328890917,868.1917142871116,0.3660794244862694,14.742697986027968,5764.985608963876
4.116524346046015,0.0027612936734733957,983.4536133155361,0.3465058129586857,36.824046167174544,12487.281606399734
1.3395652649871612,0.003461192100279208,881.3181074718945,0.49510639359893,12.866988834094617,709.0464168860249
4.5165154932049,0.001333856339957533,828.6562917405282,0.1692712793341775,9.41378945971072,6471.673267143445
2.927040088620428,0.004529665473629355,942.9437667004072,0.35242677619778096,26.961860559141446,12413.947792815863
4.133480698238282,0.00421441414176614,858.670684288202,0.0734106897632511,15.20938223956295,16444.683900126536
4.53241084965572,0.003020827094306553,905.0940614711786,0.10114071741352373,31.816352101257138,58416.305701745834
1.9310156373733873,0.004868506461036682,939.566557101034,0.05176326872799197,6.778995068837441,10467.223705408564
0.9952336603745454,0.0026710439171003988,980.0528222404141,0.4997573064768529,33.09211412379876,1245.1125804295561
1.5257082314387376,0.004936441276145991,958.4382389603352,0.411023163716365,14.881529871887409,521.7690704486042
2.4219850488181534,0.003671679995214508,935.2722135745448,0.40402535663009337,1.0119037872911238,294.36227179872293
4.181066446651219,0.003538685093015766,935.9266364790287,0.27937673387968087,7.219866826034642,6283.393169500747
4.373287624653545,0.00166381958118314,989.1849288064172,0.18503018730744797,46.747153513919606,104847.20867859907
0.5312845873903582,0.004527711033218576,859.1648194993072,0.11806892800820418,43.50037731665253,1520.2501577071855
2.798362861599046,0.0027099587516824604,800.2224188392374,0.17810363248090866,12.446842569775605,8161.562067381252
2.3783495141695052,0.0016489336231299175,854.3909118796397,0.2191870498681126,39.14022332272907,21463.1130535926
1.4994851471182862,0.0010504300799030362,843.5782759253487,0.3903395436411323,30.82000806552474,1444.705033757645
1.0393941530015727,0.0032390227345535302,932.3669170227996,0.2928478050064186,48.574330861043606,2920.2943671602043
2.0192682713163257,0.0031095984884907052,926.7423199531058,0.08486763194996721,19.306677317168898,12212.297641668936
4.743093667606336,0.003877414489476634,918.6922765409447,0.058113054031510514,34.39157001334139,70807.33519992382
1.9544131940933984,0.004561032212071209,803.2486886418908,0.09604948079032842,4.113250398772011,694.9929324641662
2.8345577978451475,0.0013176263385721182,945.7556108901294,0.2347244211638207,20.416119994003893,4880.786336793801
3.6635853150283,0.0039259859613614495,864.7060824970984,0.4699368126720582,48.227065398220844,21417.388063391296
2.136333210706823,0.0017496477763903288,933.0111978013263,0.3368311165441497,27.410062848055908,5663.193526871112
4.873019372244323,0.0044327082126286565,911.3156857004307,0.4108216549439818,15.106095663407384,12786.209818171448
4.8310128272395,0.004276254055446625,868.5461850855814,0.25986856752704685,6.893277193301736,3031.0963632007965
1.6330203312141387,0.0031631750199421775,826.9152534208215,0.21274973743776926,35.47288866889499,5289.487251988962
2.7376182765157346,0.003840971194493246,818.8837795320962,0.09878016772248023,32.59794612805661,47579.180666786866
1.8539523941754634,0.0022574004527349937,966.3036666224448,0.4441698599837922,19.322996966584956,1871.404059433536
1.7817822246986044,0.0028846715957312587,983.6795084163116,0.40242201306255626,47.59612624142588,6463.270211503137
0.6659912630953976,0.004286547590841887,929.9576093528599,0.1256531439189763,2.0879378364046657,141.16764839577965
3.243039502909536,0.0028370607886928556,820.6868229720967,0.28051725374431724,15.882468729959465,10105.539823551437
2.7620556045298765,0.0024311930613017674,880.4054433776481,0.2693186635645602,46.13240482867949,17701.15811265799
0.731654380624952,0.0029768497890011996,945.7878400210315,0.33129119870893786,16.725836477652578,566.4147426564509
1.7539090890647515,0.004312997009748873,955.9641768020136,0.47578410229606755,13.360388858903349,1059.2758362884913
4.587196486849941,0.0023408321894834907,823.6437244582178,0.3108971487931158,27.17680008663112,34502.64492355657
1.5780285080013758,0.0016950463725429752,800.0061437690765,0.29309777005037835,41.36628574610636,2756.6675571813826
1.152026924410504,0.003848056081323123,942.427409176121,0.07264531982059878,6.054191283039692,1105.362745724734
2.7025374212490334,0.004303912850832327,871.3192351972411,0.07830836420811077,47.20801477264107,23258.076881371642
4.935427043497703,0.0014025499140941334,850.8962663236521,0.134306056097055,39.95857117787704,128952.1154557608
1.589248721801752,0.001959496451023779,802.5794939579051,0.06461184726128673,9.881262522026045,4135.841379294371
3.5246099633264536,0.0015678879590439758,908.0598813523,0.3845088030065056,35.88839009870997,10089.17219005844
3.927288268979229,0.0023917656463286665,970.2301470851963,0.3754986367972834,19.8629774092403,7627.53724633443
1.5693689479657986,0.0028014039156216506,991.5263292545176,0.11122530549423933,20.712439225739615,10472.20656413212
3.776973568753368,0.0039953053478532265,913.1489901226579,0.4262355053578764,39.381214529504454,26091.24963351754
2.1550240972366392,0.0036045903395266967,902.8922655479788,0.1196537156807504,48.17645559105588,27131.975732415678
3.3453762376711076,0.003483714269913725,817.0112770978483,0.18552901414881146,7.206137769512503,6151.940983850626
3.3508836984240262,0.0024094997864386176,909.77456030852,0.16203960462261424,21.61088160706215,19736.38553673953
2.910986078336413,0.00436579021233904,875.9958157930789,0.21753819435787153,24.566138796130872,10757.78998029403
0.9063039652448374,0.0028851486695926584,921.4270561767154,0.16459869465048285,19.439279030794882,2083.51267301559
4.25886123015157,0.004916419752060618,877.7452695753093,0.27002791689730343,18.796267062095026,8325.085161691437
1.9435102923728111,0.0035365685531829473,848.0598246900734,0.23333354660960842,3.5611647105182302,653.5997778714762
1.339333296799344,0.001505058966258011,818.9930550456753,0.49395627085069693,34.59139240756854,1223.387866347325
0.6834881369964376,0.003704710248301736,862.9836889177791,0.07516685755770156,22.374506438882225,1795.6046155704175
3.159018244347088,0.002300416061726796,819.3289668575504,0.11398161937430823,10.544896329552412,10705.512225890527
3.549039628290271,0.00374530878674439,835.3793901647967,0.07377165225887113,40.98564161280135,89896.26028294637
0.5746452301753526,0.001278564592649623,997.4672317159092,0.3316285377420691,40.32547665942977,312.3418884289457
2.8044187623467645,0.0016995257487038376,888.8207113813237,0.07452917483617381,24.833189776355795,35550.12699148239
1.5192309883907207,0.004422949035623146,906.3743533010033,0.4263978818192555,15.624082396240267,754.9172413854894
3.403277556842524,0.0019087182280940595,974.7237057474431,0.2803723838068675,32.266543564026165,11286.119697362727
1.2846489305224615,0.0043481645009717605,999.1137800981376,0.28715343106169017,15.11945465309275,546.660771427726
3.609219821461097,0.0021171043538176417,916.5428898689363,0.3027175284704874,12.56438858586189,10036.301767604875
2.2403090583524183,0.0035715276402348306,962.4947642088343,0.12686616783779484,36.79521804729001,18982.869763794864
4.715284949315305,0.003776602294039324,865.388204867335,0.1389606364015194,2.9759367463265844,7224.567649292536
1.1188442486569696,0.0030506190125802117,861.1487914894582,0.19346779529285213,5.643655080695104,614.8334342651775
2.0347985797261634,0.002221242706786925,880.5407441989121,0.3170733871198331,1.332620527155899,284.79524617167493
1.010630845582651,0.0018505775054843846,934.5014525347299,0.14455299917309655,8.494216137295881,808.2127441382074
4.661121282253532,0.001132757418249705,936.4383378510197,0.10234927720996756,4.3805104268125135,11109.167806589141
4.448027090214414,0.0022157856049628954,863.0478869298902,0.4865525988882945,49.79431602121601,21877.426337494056
1.6607373247182002,0.003612651162125132,826.6419848273257,0.059891816664330313,15.15168852775039,10267.310895475783
3.4699282071538056,0.0047532192737939315,926.4792512931017,0.41121383240120973,8.314132620793117,3359.6364235246215
4.177499900905471,0.004484817929052209,825.6651724377529,0.40461581730875995,12.808816641799979,10027.27580613316
2.9984036521975805,0.004064259106141211,915.698501645866,0.1837463512302932,46.8701530054666,47236.51016868884
2.8834276026020293,0.004153789373013195,938.6844256112618,0.11103197720329103,26.48785092819539,15660.106649333808
1.5883353090520327,0.003659939613903981,940.1222992788903,0.11553289101744055,18.876086719084988,2993.333896401252
0.9189624551265465,0.002041147430264012,950.6944221319193,0.36384422775673664,43.796181437551745,1701.6401562784592
4.5374709107899704,0.00462878012282332,974.5718843131328,0.33926296598877814,20.354523256902592,13271.669475029694
4.551881257234987,0.003682929247623336,899.9917983929577,0.40223555341312406,17.415419927927093,4336.7316868708385
3.348956557729706,0.0032417625239217597,946.0498379059143,0.4718665275795971,11.156843604937043,5713.111074506658
2.0256340597191533,0.0014439578768539244,923.8345470731673,0.36136731346996637,19.512044371561164,1952.2170661346943
2.071443085756974,0.002788222175225702,837.3279879595365,0.12013319144814956,16.517533444829375,11651.20832239014
3.766800554916077,0.002841433084807705,805.1379289738817,0.15954917754443482,34.18789400560891,47363.61705500012
4.536996169786597,0.00445825443809068,856.9082771353867,0.42898717889290156,15.189552528865628,12649.189240495616
4.491888909193028,0.003186592880751154,888.6067412675238,0.14418773412539387,29.282787574705512,32877.775785810365
4.009439956359307,0.0025216021958816386,923.4211888857312,0.08263504262951664,4.228716086566663,7356.331929520645
3.389142407694295,0.004907201314042637,969.9918661006411,0.3664760243190127,10.373168678129204,4864.618313976033
0.8786298424777197,0.0014428823733052627,839.2491433412331,0.23113685997056393,20.96285830895609,496.0543843644964
1.227329213425762,0.0026901937132477786,825.1099579796954,0.46401802364565664,46.91051344152608,1395.821747525367
4.543493848371857,0.0011680987006856213,992.6959894948654,0.3426147819921477,19.485347300069076,13320.358889943622
3.2289307684681545,0.003959616483067722,821.6089118752814,0.09068854000624735,33.53963193879187,25954.35082316201
0.5413867322748334,0.004672306208796603,895.6982140214378,0.4765354552641473,13.499273898648509,67.70301135625569
0.9566219428971445,0.002120149318201958,917.1127457586604,0.16635076863811066,7.224645222688355,757.1000858829588
3.485757960986251,0.004433366707196483,908.2748841814877,0.20174562068282859,3.8682934039224564,1765.6191560532927
0.5227771273079841,0.002168872921847591,817.2064314065886,0.23101718615759392,15.965261428594816,85.95782602722132
1.2236362313787439,0.004643080646575661,811.4053828007238,0.07305093338194096,8.72539031304849,2552.0891355713075
2.9693020521496374,0.004015847614387136,821.0966854922071,0.2734319400037722,9.526511952790086,6184.466122420268
3.6135283896171195,0.004219627107365754,917.1175367745225,0.1054933209838815,38.277206110960556,50509.041892378795
3.4338256677617025,0.0010720262224018181,908.8689775268642,0.2304366470097583,1.7760654762988366,608.9983876447526
1.509211892572519,0.004851241428296104,846.7481584073489,0.20781940459643794,28.33269616103629,4314.251354490566
3.7048064960639113,0.003906683968281293,927.5548283691184,0.3977780375419265,19.593607649079775,14503.243477895752
1.5676208937356004,0.002219004381544533,964.0135004111298,0.411426730234729,25.820949995518813,3074.8320338801714
1.9642986417167048,0.004317578659435387,808.3157919693188,0.11903579707508961,28.578681623515543,13066.643192290498
3.8592113230311087,0.00212608479365972,899.6259887096085,0.2149480343206518,16.355017028406632,11521.220927637936
3.423348045712466,0.004491015358264512,937.8620824205381,0.2180089224643243,15.460334149029979,12344.54710998891
4.3215053472238,0.0014503215616477481,850.4623854139375,0.11813469977123828,36.93669061741038,33892.35993245824
3.459258015351545,0.003814743909843183,861.5541810586299,0.40930407727303575,43.6925724179367,20447.030534937327
3.057388715009622,0.0031627939065796413,922.7275805978768,0.36825274775094047,10.436499990467865,4767.174819411357
0.9215364552264161,0.0013861378807817632,979.5870586887474,0.13567180383366562,5.783319266222299,861.7339933761833
2.154721113767451,0.001967575313035356,961.9848840605798,0.21502485886720957,44.99199451320927,9539.71435921444
1.6934106545677645,0.0010496161451092592,916.6260438199167,0.0976122611854314,18.144877718722533,2623.4345231307266
1.597953395205876,0.002875071861858023,946.0443435514499,0.33269296869186976,28.014552142477893,3236.7500488825153
4.878547496386005,0.0022050610430400016,872.9644940415598,0.10461736604687885,18.61761408148017,70752.98213523434
2.268939761000422,0.003393429937191035,928.1931056197516,0.493670375881213,7.164314480956515,1442.96336121493
4.51420949829701,0.0021889512308344685,893.2363182255114,0.40130693360953806,29.877250602438675,12026.83326629809
3.340123816987683,0.0021996764460279388,837.9872272915122,0.2256073473127978,26.731901736711855,11337.816669718502
4.076650865937418,0.003972772794926414,940.3476547754515,0.3103537695257095,10.946684400368664,8407.03170121152
2.7618669189733644,0.0011925713439134137,911.2929274697644,0.4601038172973839,23.141583187961615,4059.834779869887
3.096067480818616,0.004611579980767949,871.7243163907183,0.29934467617812177,40.05042769676665,24830.68306093593
2.7163296221848876,0.004409055497564726,982.2678380157262,0.12852431887907984,29.930879052286677,24431.700173621077
1.3785934450912003,0.0036712187329056263,804.1868235653467,0.22041651001152168,5.748949026282748,836.7942529041404
3.751034518676774,0.003372886280429537,863.1546302498992,0.4294151892633854,27.85305336422762,13086.345721291103
1.763475630983851,0.004569209992558609,811.3762795555293,0.33989585719532805,35.43417666518975,5382.469812003003
0.6094218489415423,0.0017413207181148577,953.3054632443254,0.3428259729502101,39.84246688325682,479.5076118558448
3.404625331582255,0.0013158766487633144,940.4214908227585,0.4400696685598201,31.82676135307907,17051.211651636615
1.2969980573317201,0.0019580406796381525,866.2704437472635,0.4522878758581271,8.480250062498403,286.65612336473896
4.732063629588114,0.004178313114800761,935.1325804414146,0.4639066573007463,35.79849006291787,25727.963630540748
4.792678596511643,0.0011386810669059334,879.18744523919,0.09268213696392025,34.1897504579943,69134.14802421514
4.616889755992018,0.0033312273403339585,951.2507582844869,0.29485670088339544,2.1969172640910277,2192.199189776715
2.1657141511494995,0.00498175006476524,890.8367325473412,0.38322928454824334,21.175635711921917,2623.556552138651
0.5695547743799034,0.004422784375350158,882.4559455663331,0.3906170803071562,17.31456210115629,131.1280643991086
4.677433531644764,0.003085782756174358,986.9459830976602,0.32302229088650175,33.80119114842853,54995.02107521497
2.4268286674279143,0.0012545636371465694,850.17581997814,0.1250543008326534,11.590654803235115,3806.174217597076
4.849946685696513,0.0043254940575428395,824.0894679993131,0.40883924927374893,29.952724225738667,29463.0179062868
4.836289896901638,0.0033959140327088425,916.9086226518916,0.37405010008172557,45.747092128894444,64742.22692232349
4.338542549603121,0.0014597319882382674,993.8643624568358,0.08876109719706633,40.09231623822178,45612.995406187234
1.8250200143131357,0.001375429139293425,875.5678427454374,0.2587144211034693,46.151429074609986,9874.118507291887
2.232939778708664,0.004638507277746369,812.4073527257563,0.12828982978481163,48.94679237970181,15544.676924088568
4.330115021825856,0.0036768010517523137,867.8610534619135,0.20186467057083735,1.5228362233019754,713.1811823876578
1.9261490232032494,0.0043171471972670225,901.1863308639117,0.05813649149255845,31.5143225424964,23665.91250373911
1.2627173600874162,0.004515915601129069,832.3846013264427,0.2301484407848412,21.229130490186414,2901.9416394677164
3.0056056810625758,0.003287089408193289,931.6204436112985,0.2974446145202947,43.13287002642097,6389.207495905767
4.712696483723514,0.003069785407020165,999.5498778020401,0.32881216677218905,13.338920398447453,15091.450479024097
3.6321340850373787,0.002721709641283961,890.3478951962887,0.34857065530791953,49.07044496663873,24849.16535817812
3.0652752654021422,0.002267786351164477,870.9457113460426,0.426331090896107,31.071690507643616,13400.043764580627
0.9372942219684584,0.002738383843434847,880.1408333668933,0.14695830827407852,39.883332709212716,1401.7805801902812
3.267532520146264,0.004095518622920626,823.0292356790402,0.10421682009731058,5.194378088315648,8159.730790714649
4.955242325469185,0.003407693724060526,976.6547202852448,0.4331917273540665,9.989436353184388,10287.16834492284
1.130378068564358,0.004570093159819384,882.9651311042704,0.12047576670169245,38.16177997867596,6569.06021180726
2.8324834356368154,0.0027735200575167507,877.4548822849682,0.48864203660128785,2.077339579926857,713.6813156542086
4.4481788236758,0.003428358314875016,931.9380545860948,0.4291422032293866,41.027021308795355,37834.275874063176
3.83345877989392,0.003525230212367955,888.4066841862248,0.27539447265031963,1.683501915903661,466.04096108455343
3.636570834478706,0.0033667886492253023,929.6466937615692,0.4916396412149113,33.198823114002394,11972.72451453316
3.6611783779419915,0.0038105350923420653,812.2892580261575,0.09381952809860189,18.889602091358487,28408.976759959183
2.1177101804888983,0.0019497338734992251,962.7446687444454,0.18637959252879577,30.963247783240757,8035.714584445802
1.82116329919022,0.0030494551101831625,988.1007905758805,0.33720098676827515,35.10553894246657,4785.666281740883
4.142125199653311,0.0014168992112333907,929.7530772318772,0.20750309081293045,17.781285740128904,17338.235999891025
4.145510276056314,0.0025380453105792503,990.9131857717622,0.4677676483913563,6.290159957430942,3125.0002136326952
